,Date,Year,Month,CD_UF,area_km2,NDVI_d,dewpoint_temperature_2m_d,humidity_d,max_temperature_2m_d,min_temperature_2m_d,surface_pressure_d,temperature_2m_d,total_precipitation_d,u_component_of_wind_10m_d,v_component_of_wind_10m_d,max_elevation_d,mean_elevation_d,min_elevation_d,stdDev_elevation_d,variance_elevation_d,PopTotal_Urban_UF,PopTotal_Rural_UF,cases0_19,cases20_99,Forest_Cover_Percent,Urban_Cover_Percent,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,t_sem_agua_esgoto,t_sem_lixo,t_vulner_mais1h,t_analf_15m,t_cdom_fundin,t_p15a24_nada,t_vulner,t_desocup18m,t_p18m_fundin_informal,idhm,idhm_long,idhm_educ,idhm_renda,idhm_educ_sub_esc,t_pop18m_fundc,idhm_educ_sub_freq,renda_per_capita,pea10a14,pea15a17,pea18m,t_eletrica,t_densidadem2,rdpc_def_vulner,t_analf_18m,t_formal_18m,t_fundc_ocup18m,t_medioc_ocup18m,CNN_all,CNN_0-19,rate_total,rate_019
5698,2019-11-01,2019,11,51,903207.0499999998,0.3273172712687552,295.38278181438585,75.91580103273132,307.7044916134975,295.0511193762791,97194.67298662456,300.0404972156376,1.55833396425638,0.0130824094215157,-0.6321540507506015,643.4073101509593,330.73179909282896,191.2793923934524,76.18472973045398,7479.342402525187,2482801,552321,239,490,79.05379605506293,0.0951424336128744,0.277,0.185,0.359,0.288,5.16,2.89,5.77,8.48,28.56,8.69,27.0,5.75,34.94,0.725,0.821,0.635,0.732,0.532,53.2,0.693,762.52,25315,62379,1462454,98.01,26.58,153.35,9.07,57.26,59.68,41.34,111.51839447021484,50.80495834350586,24.0188038569784,22.46204712894625
5699,2019-12-01,2019,12,51,903207.0499999998,0.335378766813447,295.90047239082514,80.19032991632082,306.49493452677194,295.0548456423097,97255.95128890072,299.6139192856993,1.9654576205653491,-0.0092167705477359,-0.3661246427312207,643.4073101509593,330.73179909282896,191.2793923934524,76.18472973045398,7479.342402525187,2482801,552321,442,903,79.05379605506293,0.0951424336128744,0.277,0.185,0.359,0.288,5.16,2.89,5.77,8.48,28.56,8.69,27.0,5.75,34.94,0.725,0.821,0.635,0.732,0.532,53.2,0.693,762.52,25315,62379,1462454,98.01,26.58,153.35,9.07,57.26,59.68,41.34,6.749592781066895,1.606100082397461,44.31452837810144,41.54068966943197
5700,2001-01-01,2001,1,52,340242.85400000017,0.3781313636739996,291.87419973659536,74.8734714506531,303.2095315020384,290.7740066542903,92712.35878878292,296.5899717907674,1.7553445782630193,-0.540461870596345,-0.5107051516803989,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,175,568,98.97195491006276,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,1.0,1.0,12.375520254879087,8.86013591954794
5701,2001-02-01,2001,2,52,340242.85400000017,0.4585280364452626,292.5872358461451,75.93800677607028,304.44617182986195,291.22617185969887,92617.0475595531,297.1059833018727,1.6546525971289718,-0.299102240884266,-0.289049669570118,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,337,1236,98.97195491006276,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,1.0,1.0,26.200125654003774,17.062090313643747
5702,2001-03-01,2001,3,52,340242.85400000017,0.3805620020974944,292.3206657897215,78.61562347875758,302.99951146759366,290.8924789430597,92689.99657153845,296.24236818155845,2.1953882778043483,-0.5917768446871376,-0.49321830857909,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,562,1767,98.97195491006276,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,1.0,1.0,38.79217587296554,28.453693638776816
5703,2001-04-01,2001,4,52,340242.85400000017,0.5505970375215866,290.1246002715062,67.1984356434546,303.345609548924,290.1207883824717,92789.02872611456,296.5583533734046,0.5256921205612156,-1.2348231290258351,-0.0676388774762885,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,366,1342,98.97195491006276,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,1.0,1.0,28.448706050246944,18.530341408883125
5704,2001-05-01,2001,5,52,340242.85400000017,0.4256021756387926,287.89067951389325,62.36381732780086,303.1360311714672,287.1250812082883,92817.82047527452,295.4453417286731,0.2714197114722886,-0.7561923453812724,0.3419919213384663,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,216,789,98.97195491006276,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,12.147623062133787,2.888922691345215,16.73943183869917,10.935939192127744
5705,2001-06-01,2001,6,52,340242.85400000017,0.5354565018759426,285.28145201799003,55.51577865937978,301.6805968470823,285.84744654309213,93047.9668368851,294.59062223993874,0.0137133588469027,-1.5167877886491163,0.3414503594272937,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,105,383,98.97195491006276,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,0.0,0.0,8.128201728641985,5.3160815517287645
5706,2001-07-01,2001,7,52,340242.85400000017,0.4191642269814509,283.8047723989323,47.856002535846486,304.2023937153805,287.1976116836512,92999.16831302928,295.4101779249681,0.0036524893463782,-1.5930178199022302,-0.1802440972573334,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,61,206,98.97195491006276,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,5.700942516326904,0.0,4.447192339236495,3.088390234813853
5707,2001-08-01,2001,8,52,340242.85400000017,0.3505101026346255,282.38813516571105,42.138555574679565,305.2981462613462,288.3028353525684,93139.79732272652,295.95944923462304,0.1020961241781735,-2.1925701375666624,-0.1737172237357356,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,37,109,98.97195491006276,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,0.0,0.0,2.431798058159282,1.8732858801329932
5708,2001-09-01,2001,9,52,340242.85400000017,0.2734373051533821,286.1574272765744,47.70873868258424,308.1456400118991,287.2437191985889,92742.72084959983,298.0434366762264,0.3867738758329105,-1.3426975850454737,-0.0435215099788107,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,81,138,98.97195491006276,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,0.0,0.0,3.647697087238923,4.100977197047904
5709,2001-10-01,2001,10,52,340242.85400000017,0.2534473162917124,290.6162656768683,67.92655440376922,305.5683134286555,290.55780454729216,92678.15680071176,296.8976922758499,1.3071308831751938,-0.5706013692389529,-0.4598884063343615,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,83,270,98.97195491006276,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,5.578266143798828,4.742111206054688,5.879621332398813,4.202235893271309
5710,2001-11-01,2001,11,52,340242.85400000017,0.2083167591973154,292.8746766739554,80.45226275618232,303.904737016534,291.61495178097306,92563.70855190576,296.4313190809436,2.5913552703705927,0.0431106602514787,-0.7204278109251041,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,226,625,98.97195491006276,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,19.503477096557617,21.365968704223636,14.174384571873622,11.442232673244769
5711,2001-12-01,2001,12,52,340242.85400000017,0.2068531798867861,292.5886983132328,79.88863120875372,302.8918347450706,291.742343741199,92529.47908060635,296.257297289992,2.7088934472443347,-0.0028696167076464,-0.8892146546159402,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,240,621,98.97195491006276,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,42.03472900390625,40.45062255859375,14.340946082706452,12.151043546808605
5712,2002-01-01,2002,1,52,340242.85400000017,0.2682178274427602,292.83915754615487,81.4884158660665,303.364230977794,291.5795342325854,92545.14714875202,296.1841510373923,3.3445214279172277,-0.18853049543727,-0.8581118414464529,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,1000,2974,97.71737828674478,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,84.01689910888672,58.08034896850586,66.19154440496567,50.62934811170253
5713,2002-02-01,2002,2,52,340242.85400000017,0.2743548216297,293.0559691367024,82.86406902603296,302.7396234936824,291.18777085271654,92644.61074387102,296.1301379274091,2.468347914402957,-0.1289865269181679,-0.7169098064897284,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,2559,5813,97.71737828674478,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,56.11675262451172,28.326953887939453,139.44529686924324,129.56050181784676
5714,2002-03-01,2002,3,52,340242.85400000017,0.5330914125868371,292.1564995544689,74.945561277046,304.0181935747706,291.26867251579,92703.83872931408,296.8672706052577,1.5446386791591542,-0.8494777494822189,-0.4175459681557154,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,1825,3813,97.71737828674478,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,100.68081665039062,60.97110366821289,93.90737980754817,92.3985603038571
5715,2002-04-01,2002,4,52,340242.85400000017,0.5588524771006322,289.4660932290611,61.43980100616793,303.7775395449074,290.93098356306024,92691.007634557,297.36218675676764,0.1359813239821312,-1.4646680181422138,-0.1906999024339535,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,552,1209,97.71737828674478,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,13.543002128601074,0.0,29.33148205766093,27.94740015765979
5716,2002-05-01,2002,5,52,340242.85400000017,0.4916028666932361,287.27726237199533,55.63148936845828,304.70683227667547,286.64218266507874,92810.35205165295,296.6826774779492,0.1039934817198428,-1.3779079733578952,0.1005706914741778,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,164,475,97.71737828674478,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,0.0,0.0,10.64328054221768,8.303213090319213
5717,2002-06-01,2002,6,52,340242.85400000017,0.4431764979486402,283.9279836778076,48.04391226726003,302.399390949161,287.86266985900374,93078.8269364405,295.4862920264789,0.0006528267941967,-1.8407316898064756,-0.0686974917777645,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,60,117,97.71737828674478,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,0.0,0.0,2.9481387417410474,3.0377608867021513
5718,2002-07-01,2002,7,52,340242.85400000017,0.3595175349512674,284.15757681098665,47.04384992544063,303.9858505563664,287.51632134724105,93036.6764747584,296.0750383021809,0.0123023373948983,-1.272225579167786,0.124020432004244,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,34,115,97.71737828674478,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,7.764542102813721,8.311591148376465,2.4817665114091305,1.7213978357978856
5719,2002-08-01,2002,8,52,340242.85400000017,0.3361848048774814,281.9810793848617,36.52407252777516,305.8553355965648,290.0275808218007,92956.41736983246,297.86940143279327,0.0125329330367788,-1.9324272019328803,-0.2334073873171048,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,137,129,97.71737828674478,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,0.0,1.6291661262512207,4.430536188153213,6.9362206913032445
5720,2002-09-01,2002,9,52,340242.85400000017,0.2881209530098897,285.57977466001034,45.937382990771695,306.92921068232647,287.3315539791629,92793.52908995702,298.04239051639433,0.4214342554045779,-1.1615014441684557,-0.0440425587791036,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,127,144,97.71737828674478,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,0.0,0.0,4.513816943569626,6.429927210186221
5721,2002-10-01,2002,10,52,340242.85400000017,0.3390980056933712,286.9583216709727,43.33028198960928,309.04191547134405,292.4159809219911,92563.35818549688,300.6290058900926,0.4463730867146258,-0.3874703241377104,-0.4110356577546772,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,49,91,97.71737828674478,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,11.101016998291016,4.320738315582275,2.3318611516595853,2.4808380574734232
5722,2002-11-01,2002,11,52,340242.85400000017,0.2591553865104509,291.9512042833792,71.19417930524097,305.0090318387205,292.01164471991075,92638.42862708303,297.51627430843,1.808264990293158,-0.3724599715768836,-0.5439930048206101,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,130,236,97.71737828674478,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,15.622532844543455,0.668164849281311,6.096151296481488,6.581815254521327
5723,2002-12-01,2002,12,52,340242.85400000017,0.2594361897171924,292.643317516309,75.22462587066582,307.1497351455755,292.0258241233614,92613.14115045332,297.3138149517047,2.784517768833523,0.2796999911573,-0.7680654335100505,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,128,343,97.71737828674478,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,56.02510452270508,33.25358963012695,7.845047160226176,6.4805565582979225
5724,2003-01-01,2003,1,52,340242.85400000017,0.2387964634723328,293.405615688837,83.67980880143145,303.8175536699054,291.96113765667286,92653.66175419989,296.3238788889437,3.278447926980832,0.4391625943900962,-1.2511022598627042,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,303,872,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,78.84624481201172,55.35539245605469,19.570977522857234,15.340692477845861
5725,2003-02-01,2003,2,52,340242.85400000017,0.4395528498702298,292.291132642912,74.64155746552807,303.7349609834416,291.6332393902959,92726.23380910678,297.07365898046805,1.2863661175560628,-0.7659523795114832,-0.4886469405230838,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,518,1360,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,93.53333282470705,53.254791259765625,31.280251734405013,26.226002321861902
5726,2003-03-01,2003,3,52,340242.85400000017,0.3149064567483013,292.9228665491261,81.23971409320758,303.4473005002785,291.7908362404772,92700.33468894048,296.3178530702377,2.601229975073052,-0.6267000784367195,-0.2934414863898203,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,411,1254,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,52.68627166748047,40.32636260986328,27.732491553665785,20.808662073909733
5727,2003-04-01,2003,4,52,340242.85400000017,0.4616427591419301,291.5202486164589,74.90749672915959,302.83328466370546,290.1233394314954,92806.09237578513,296.21336097692216,0.866039683795925,-1.043063797896275,0.158783995028657,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,360,1010,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,12.013179779052734,4.890759468078613,22.818926984097374,18.226565320212906
5728,2003-05-01,2003,5,52,340242.85400000017,0.4842943210211688,287.1412111844085,61.20332803255007,303.1313804615555,285.33377850486755,92907.64855473944,294.9519401403826,0.1865587353430547,-1.1483979893756442,0.3244237785982525,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,195,629,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,0.0,0.0,13.724668492624991,9.872722881781991
5729,2003-06-01,2003,6,52,340242.85400000017,0.4870052065425005,284.59653003219654,52.07559083075122,302.2834017180141,286.0714773332948,92962.69558814116,294.8824987983228,0.0029055095804249,-1.582199076365117,-0.0293721654469468,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,91,257,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,10.130743026733398,8.457304000854492,5.796340576982399,4.607270678164928
5730,2003-07-01,2003,7,52,340242.85400000017,0.4002174740182453,282.1619709439142,45.87095323726028,302.3670844623806,284.66254427937764,93129.55652578892,294.299207526819,0.001015473602706,-1.7334921172531468,-0.1377781061163434,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,53,152,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,7.379189491271973,0.0,3.4145109720729647,2.6833554499202332
5731,2003-08-01,2003,8,52,340242.85400000017,0.3358449104241027,283.7741125134427,44.26858413733817,304.4777927037536,286.00392551985794,92998.93563558832,296.67720316438783,0.0820787069992353,-1.052917374639492,0.4698544213678914,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,47,107,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,21.449617385864254,10.889122009277344,2.565047266825544,2.3795793612500185
5732,2003-09-01,2003,9,52,340242.85400000017,0.2697331289332716,285.6000793268072,44.23664909797254,308.79807126703776,290.32042586693564,92832.53043232004,298.70049281941584,0.1709170773838687,-1.4364520330272124,-0.0369545547463402,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,27,105,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,28.507911682128903,10.987737655639648,2.1986119429933235,1.366992399015968
5733,2003-10-01,2003,10,52,340242.85400000017,0.2294027375671375,288.6794563756204,55.58174256930676,307.92132511811207,291.3006728020473,92664.08462241398,298.1984349950069,0.6896536200045343,-1.0372074613392217,-0.0447632682230062,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,63,143,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,0.0,0.0,3.4311671231562477,3.189648931037259
5734,2003-11-01,2003,11,52,340242.85400000017,0.2421094827794201,292.0920844358277,73.46844338983696,304.4099098618516,291.5058182671184,92563.506822326,297.1305849568204,1.6657092488997856,-0.3962894531126833,-0.3806313254993828,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,89,169,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,0.0,0.0,4.297286979486951,4.506011981941524
5735,2003-12-01,2003,12,52,340242.85400000017,0.2989597789937925,292.4748366752903,72.63241693122157,305.5577414150386,291.6971138062108,92588.0000563438,297.7304532462217,1.8406014756739808,-0.2700710238642401,-0.7282652436371816,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,91,245,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,29.54277229309082,18.71434211730957,5.596466763983005,4.607270678164928
5736,2004-01-01,2004,1,52,340242.85400000017,0.1469320088180356,293.3769597745441,85.76453674534017,302.7389343263492,292.37174759760126,92429.70245920206,295.8882725730519,4.660602184322872,-0.2719517796152538,-1.112410416726397,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,201,667,95.10515217975886,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,40.42120742797852,22.669607162475582,14.45753914028943,10.176498970452206
5737,2004-02-01,2004,2,52,340242.85400000017,0.2081370250390426,292.98682570224577,86.30376461641521,301.9652143442473,291.10101704165146,92642.986900927,295.38743315800656,3.646486355008124,0.1163867205448126,-0.9886222564138932,1030.460908513092,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,5420714,583074,311,882,95.10515217975886,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87,7.830776214599609,0.0,19.870788242356326,15.745727262739484
