Date,Year,Month,CD_UF,Pop0_19_UF,state_index,pred.mean,pred.uci,pred.lci
2008-01-01,2008,1,51,1064017,51,37.12346701227518,40.8358137135027,33.41112031104766
2008-02-01,2008,2,51,1064017,51,38.25126854176202,42.07639539593823,34.42614168758582
2008-03-01,2008,3,51,1064017,51,40.41288813994513,44.45417695393965,36.37159932595062
2008-04-01,2008,4,51,1064017,51,31.954376668793827,35.14981433567321,28.75893900191444
2008-05-01,2008,5,51,1064017,51,9.210379157475867,10.131417073223455,8.289341241728282
2008-06-01,2008,6,51,1064017,51,2.7255203629265323,2.9980723992191853,2.452968326633879
2008-07-01,2008,7,51,1064017,51,1.221784990277411,1.3439634893051522,1.09960649124967
2008-08-01,2008,8,51,1064017,51,2.443569980554822,2.6879269786103044,2.19921298249934
2008-09-01,2008,9,51,1064017,51,3.477388049251093,3.8251268541762027,3.129649244325984
2008-10-01,2008,10,51,1064017,51,3.1954376668793825,3.5149814335673213,2.8758939001914445
2008-11-01,2008,11,51,1064017,51,5.169090343481354,5.68599937782949,4.652181309133219
2008-12-01,2008,12,51,1064017,51,9.86826338300986,10.855089721310845,8.881437044708871
2009-01-01,2009,1,51,1064017,51,26.221385560569054,28.843524116625957,23.599247004512144
2009-02-01,2009,2,51,1064017,51,46.23986270896048,50.86384897985653,41.61587643806443
2009-03-01,2009,3,51,1064017,51,132.42269625391324,145.66496587930456,119.18042662852193
2009-04-01,2009,4,51,1064017,51,391.3471307319338,430.48184380512726,352.21241765874043
2009-05-01,2009,5,51,1064017,51,358.4529194552342,394.2982114007577,322.6076275097108
2009-06-01,2009,6,51,1064017,51,115.88160715477291,127.46976787025022,104.29344643929561
2009-07-01,2009,7,51,1064017,51,64.19070371995936,70.6097740919553,57.77163334796342
2009-08-01,2009,8,51,1064017,51,49.34131691504929,54.27544860655422,44.40718522354436
2009-09-01,2009,9,51,1064017,51,46.52181309133219,51.1739944004654,41.869631782198965
2009-10-01,2009,10,51,1064017,51,85.99486662337162,94.59435328570879,77.39537996103446
2009-11-01,2009,11,51,1064017,51,268.228797096287,295.0516768059157,241.40591738665827
2009-12-01,2009,12,51,1064017,51,329.88194737490096,362.87014211239114,296.8937526374109
2010-01-01,2010,1,51,1064017,51,453.0942644713383,498.4036909184722,407.78483802420453
2010-02-01,2010,2,51,1064017,51,289.09312539179354,318.002437930973,260.1838128526142
2010-03-01,2010,3,51,1064017,51,182.5158808552871,200.76746894081583,164.26429276975838
2010-04-01,2010,4,51,1064017,51,79.13407398566,87.047481384226,71.220666587094
2010-05-01,2010,5,51,1064017,51,29.604790149029572,32.56526916393253,26.644311134126617
2010-06-01,2010,6,51,1064017,51,18.608725236532877,20.46959776018616,16.747852712879588
2010-07-01,2010,7,51,1064017,51,9.962246843800427,10.958471528180471,8.966022159420387
2010-08-01,2010,8,51,1064017,51,9.022412235894727,9.924653459484201,8.120171012305255
2010-09-01,2010,9,51,1064017,51,10.338180686962708,11.37199875565898,9.304362618266438
2010-10-01,2010,10,51,1064017,51,8.928428775104157,9.821271652614573,8.03558589759374
2010-11-01,2010,11,51,1064017,51,23.68383211922366,26.052215331146027,21.315448907301295
2010-12-01,2010,12,51,1064017,51,76.22058670115233,83.84264537126757,68.5985280310371
2011-01-01,2011,1,51,1064017,51,28.383005158752162,31.221305674627384,25.544704642876948
2011-02-01,2011,2,51,1064017,51,21.052295217087696,23.157524738796468,18.947065695378924
2011-03-01,2011,3,51,1064017,51,24.15374942317651,26.56912436549416,21.73837448085886
2011-04-01,2011,4,51,1064017,51,15.319304108862923,16.851234519749216,13.787373697976633
2011-05-01,2011,5,51,1064017,51,8.834445314313587,9.717889845744947,7.95100078288223
2011-06-01,2011,6,51,1064017,51,7.0487595592927565,7.75363551522203,6.34388360336348
2011-07-01,2011,7,51,1064017,51,6.014941490596485,6.6164356396561335,5.413447341536837
2011-08-01,2011,8,51,1064017,51,3.947305353203943,4.342035888524338,3.5525748178835492
2011-09-01,2011,9,51,1064017,51,4.323239196366224,4.755563116002846,3.8909152767296007
2011-10-01,2011,10,51,1064017,51,8.928428775104157,9.821271652614573,8.03558589759374
2011-11-01,2011,11,51,1064017,51,10.9960649124967,12.09567140374637,9.896458421247027
2011-12-01,2011,12,51,1064017,51,4.793156500319074,5.272472150350982,4.313840850287167
2012-01-01,2012,1,51,1064017,51,45.48799502263592,50.03679452489951,40.93919552037232
2012-02-01,2012,2,51,1064017,51,92.47972541792096,101.72769795971305,83.23175287612887
2012-03-01,2012,3,51,1064017,51,169.0762459622356,185.98387055845913,152.16862136601202
2012-04-01,2012,4,51,1064017,51,187.02708697323445,205.7297956705579,168.324378275911
2012-05-01,2012,5,51,1064017,51,162.59138716768624,178.85052588445487,146.3322484509176
2012-06-01,2012,6,51,1064017,51,78.75814014249772,86.6339541567475,70.88232612824795
2012-07-01,2012,7,51,1064017,51,48.87139961109644,53.75853957220608,43.9842596499868
2012-08-01,2012,8,51,1064017,51,28.570972080333302,31.428069288366636,25.713874872299975
2012-09-01,2012,9,51,1064017,51,17.292956785464895,19.022252464011384,15.563661106918403
2012-10-01,2012,10,51,1064017,51,27.161220168474753,29.877342185322227,24.445098151627278
2012-11-01,2012,11,51,1064017,51,50.5631019053267,55.61941209585938,45.50679171479403
2012-12-01,2012,12,51,1064017,51,70.393612132137,77.43297334535069,63.35425091892329
2013-01-01,2013,1,51,1064017,51,207.70344834715988,228.47379318187586,186.9331035124439
2013-02-01,2013,2,51,1064017,51,196.9893338170349,216.6882671987384,177.2904004353314
2013-03-01,2013,3,51,1064017,51,199.15095341521797,219.0660487567398,179.2358580736962
2013-04-01,2013,4,51,1064017,51,127.34758937122245,140.08234830834473,114.6128304341002
2013-05-01,2013,5,51,1064017,51,61.08924951387055,67.19817446525761,54.98032456248349
2013-06-01,2013,6,51,1064017,51,26.78528632531247,29.46381495784372,24.106757692781226
2013-07-01,2013,7,51,1064017,51,16.917022942302612,18.60872523653288,15.225320648072353
2013-08-01,2013,8,51,1064017,51,11.278015294868409,12.40581682435525,10.150213765381569
2013-09-01,2013,9,51,1064017,51,12.123866441983541,13.336253086181896,10.911479797785185
2013-10-01,2013,10,51,1064017,51,17.292956785464895,19.022252464011384,15.563661106918403
2013-11-01,2013,11,51,1064017,51,26.691302864521905,29.360433150974092,24.02217257806971
2013-12-01,2013,12,51,1064017,51,23.49586519764252,25.84545171740677,21.146278677878264
2014-01-01,2014,1,51,1064017,51,28.664955541123874,31.531451095236257,25.798459987011483
2014-02-01,2014,2,51,1064017,51,34.02201280618637,37.42421408680501,30.619811525567734
2014-03-01,2014,3,51,1064017,51,30.920558600097557,34.012614460107315,27.828502740087803
2014-04-01,2014,4,51,1064017,51,28.476988619542734,31.32468748149701,25.62928975758846
2014-05-01,2014,5,51,1064017,51,19.078642540485724,20.986506794534296,17.170778286437155
2014-06-01,2014,6,51,1064017,51,10.714114530124988,11.785525983137488,9.642703077112492
2014-07-01,2014,7,51,1064017,51,7.894610706407886,8.684071777048676,7.1051496357670985
2014-08-01,2014,8,51,1064017,51,7.706643784826746,8.477308163309422,6.935979406344072
2014-09-01,2014,9,51,1064017,51,12.40581682435525,13.646398506790778,11.165235141919725
2014-10-01,2014,10,51,1064017,51,9.86826338300986,10.855089721310845,8.881437044708871
2014-11-01,2014,11,51,1064017,51,11.84191605961183,13.026107665573013,10.657724453650648
2014-12-01,2014,12,51,1064017,51,12.78175066751753,14.059925734269285,11.503575600765778
2015-01-01,2015,1,51,1064017,51,21.146278677878264,23.260906545666096,19.03165081009044
2015-02-01,2015,2,51,1064017,51,26.409352482150194,29.050287730365213,23.76841723393517
2015-03-01,2015,3,51,1064017,51,62.31103450414796,68.54213795456276,56.07993105373317
2015-04-01,2015,4,51,1064017,51,91.35192388843411,100.48711627727754,82.21673149959071
2015-05-01,2015,5,51,1064017,51,103.94570763437049,114.34027839780755,93.55113687093345
2015-06-01,2015,6,51,1064017,51,57.98779530778173,63.78657483855992,52.18901577700356
2015-07-01,2015,7,51,1064017,51,27.443170550846464,30.187487605931114,24.698853495761814
2015-08-01,2015,8,51,1064017,51,28.476988619542734,31.32468748149701,25.62928975758846
2015-09-01,2015,9,51,1064017,51,21.9921298249934,24.19134280749274,19.792916842494055
2015-10-01,2015,10,51,1064017,51,25.37553441345392,27.913087854799315,22.83798097210853
2015-11-01,2015,11,51,1064017,51,51.40895305244184,56.54984835768602,46.268057747197645
2015-12-01,2015,12,51,1064017,51,87.87453583918303,96.66198942310132,79.08708225526472
2016-01-01,2016,1,51,1064017,51,160.52375103029368,176.57612613332307,144.47137592726432
2016-02-01,2016,2,51,1064017,51,186.5571696692816,205.2128866362098,167.90145270235342
2016-03-01,2016,3,51,1064017,51,89.28428775104157,98.21271652614573,80.35585897593741
2016-04-01,2016,4,51,1064017,51,35.33778125725435,38.87155938297979,31.80400313152892
2016-05-01,2016,5,51,1064017,51,16.729056020721476,18.40196162279362,15.056150418649327
2016-06-01,2016,6,51,1064017,51,9.116395696685299,10.028035266353827,8.204756127016767
2016-07-01,2016,7,51,1064017,51,6.672825716130476,7.340108287743523,6.005543144517428
2016-08-01,2016,8,51,1064017,51,8.082577627989027,8.890835390787931,7.274319865190125
2016-09-01,2016,9,51,1064017,51,10.9960649124967,12.09567140374637,9.896458421247027
2016-10-01,2016,10,51,1064017,51,12.21784990277411,13.43963489305152,10.9960649124967
2016-11-01,2016,11,51,1064017,51,19.360592922857435,21.29665221514318,17.42453363057169
2016-12-01,2016,12,51,1064017,51,36.559566247531755,40.215522872284936,32.90360962277858
2017-01-01,2017,1,51,1064017,51,29.980723992191855,32.978796391411045,26.98265159297267
2017-02-01,2017,2,51,1064017,51,36.465582786741194,40.11214106541531,32.819024508067066
2017-03-01,2017,3,51,1064017,51,52.34878766034753,57.583666426382294,47.11390889431278
2017-04-01,2017,4,51,1064017,51,33.740062423814656,37.114068666196125,30.366056181433194
2017-05-01,2017,5,51,1064017,51,26.409352482150194,29.050287730365213,23.76841723393517
2017-06-01,2017,6,51,1064017,51,17.386940246255463,19.125634270881015,15.648246221629917
2017-07-01,2017,7,51,1064017,51,9.022412235894727,9.924653459484201,8.120171012305255
2017-08-01,2017,8,51,1064017,51,9.304362618266438,10.23479888009308,8.373926356439794
2017-09-01,2017,9,51,1064017,51,4.793156500319074,5.272472150350982,4.313840850287167
2017-10-01,2017,10,51,1064017,51,7.0487595592927565,7.75363551522203,6.34388360336348
2017-11-01,2017,11,51,1064017,51,11.65394913803069,12.81934405183376,10.48855422422762
2017-12-01,2017,12,51,1064017,51,21.146278677878264,23.260906545666096,19.03165081009044
2018-01-01,2018,1,51,1064017,51,41.352722747850834,45.48799502263592,37.21745047306575
2018-02-01,2018,2,51,1064017,51,43.702309267615085,48.07254019437659,39.33207834085358
2018-03-01,2018,3,51,1064017,51,39.66102045362057,43.62712249898263,35.694918408258516
2018-04-01,2018,4,51,1064017,51,26.691302864521905,29.360433150974092,24.02217257806971
2018-05-01,2018,5,51,1064017,51,18.232791393370597,20.056070532707654,16.409512254033533
2018-06-01,2018,6,51,1064017,51,9.304362618266438,10.23479888009308,8.373926356439794
2018-07-01,2018,7,51,1064017,51,5.451040725853065,5.996144798438371,4.905936653267758
2018-08-01,2018,8,51,1064017,51,6.014941490596485,6.6164356396561335,5.413447341536837
2018-09-01,2018,9,51,1064017,51,5.357057265062494,5.892762991568744,4.821351538556246
2018-10-01,2018,10,51,1064017,51,2.9134872845076725,3.20483601295844,2.622138556056905
2018-11-01,2018,11,51,1064017,51,10.80809799091556,11.888907790007115,9.727288191824004
2018-12-01,2018,12,51,1064017,51,14.661419883328932,16.12756187166183,13.19527789499604
2019-01-01,2019,1,51,1064017,51,24.62366672712936,27.0860333998423,22.161300054416426
2019-02-01,2019,2,51,1064017,51,31.578442825631544,34.7362871081947,28.420598543068394
2019-03-01,2019,3,51,1064017,51,38.25126854176202,42.07639539593823,34.42614168758582
2019-04-01,2019,4,51,1064017,51,51.59691997402297,56.75661197142528,46.437227976620676
2019-05-01,2019,5,51,1064017,51,68.88987675948786,75.77886443543666,62.000889083539086
2019-06-01,2019,6,51,1064017,51,38.06330162018088,41.86963178219897,34.25697145816279
2019-07-01,2019,7,51,1064017,51,16.07117179518748,17.678288974706234,14.464054615668736
2019-08-01,2019,8,51,1064017,51,12.21784990277411,13.43963489305152,10.9960649124967
2019-09-01,2019,9,51,1064017,51,7.894610706407886,8.684071777048676,7.1051496357670985
2019-10-01,2019,10,51,1064017,51,9.492329539847578,10.441562493832336,8.54309658586282
2019-11-01,2019,11,51,1064017,51,22.46204712894625,24.708251841840877,20.215842416051622
2019-12-01,2019,12,51,1064017,51,41.54068966943197,45.69475863637518,37.38662070248878
2001-01-01,2001,1,52,1975139,52,8.86013591954794,9.746149511502736,7.974122327593147
2001-02-01,2001,2,52,1975139,52,17.062090313643747,18.768299345008124,15.355881282279375
2001-03-01,2001,3,52,1975139,52,28.453693638776816,31.299063002654503,25.608324274899136
2001-04-01,2001,4,52,1975139,52,18.530341408883125,20.383375549771436,16.67730726799481
2001-05-01,2001,5,52,1975139,52,10.935939192127744,12.02953311134052,9.84234527291497
2001-06-01,2001,6,52,1975139,52,5.3160815517287645,5.847689706901641,4.784473396555888
2001-07-01,2001,7,52,1975139,52,3.088390234813853,3.3972292582952393,2.779551211332468
2001-08-01,2001,8,52,1975139,52,1.8732858801329932,2.0606144681462926,1.685957292119694
2001-09-01,2001,9,52,1975139,52,4.100977197047904,4.511074916752695,3.6908794773431137
2001-10-01,2001,10,52,1975139,52,4.202235893271309,4.62245948259844,3.782012303944178
2001-11-01,2001,11,52,1975139,52,11.442232673244769,12.586455940569248,10.298009405920292
2001-12-01,2001,12,52,1975139,52,12.151043546808605,13.366147901489466,10.935939192127744
2002-01-01,2002,1,52,1975139,52,50.62934811170253,55.69228292287277,45.56641330053227
2002-02-01,2002,2,52,1975139,52,129.56050181784676,142.51655199963142,116.60445163606207
2002-03-01,2002,3,52,1975139,52,92.3985603038571,101.6384163342428,83.15870427347139
2002-04-01,2002,4,52,1975139,52,27.94740015765979,30.742140173425774,25.15266014189381
2002-05-01,2002,5,52,1975139,52,8.303213090319213,9.133534399351134,7.472891781287291
2002-06-01,2002,6,52,1975139,52,3.0377608867021513,3.3415369753723665,2.733984798031936
2002-07-01,2002,7,52,1975139,52,1.7213978357978856,1.8935376193776743,1.5492580522180972
2002-08-01,2002,8,52,1975139,52,6.9362206913032445,7.629842760433571,6.24259862217292
2002-09-01,2002,9,52,1975139,52,6.429927210186221,7.072919931204843,5.7869344891675984
2002-10-01,2002,10,52,1975139,52,2.4808380574734232,2.728921863220766,2.232754251726081
2002-11-01,2002,11,52,1975139,52,6.581815254521327,7.23999677997346,5.923633729069194
2002-12-01,2002,12,52,1975139,52,6.4805565582979225,7.128612214127715,5.83250090246813
2003-01-01,2003,1,52,1975139,52,15.340692477845861,16.87476172563045,13.806623230061275
2003-02-01,2003,2,52,1975139,52,26.226002321861902,28.8486025540481,23.60340208967571
2003-03-01,2003,3,52,1975139,52,20.808662073909733,22.88952828130071,18.727795866518765
2003-04-01,2003,4,52,1975139,52,18.226565320212906,20.0492218522342,16.403908788191615
2003-05-01,2003,5,52,1975139,52,9.872722881781991,10.859995169960191,8.885450593603792
2003-06-01,2003,6,52,1975139,52,4.607270678164928,5.0679977459814225,4.146543610348436
2003-07-01,2003,7,52,1975139,52,2.6833554499202332,2.9516909949122567,2.41501990492821
2003-08-01,2003,8,52,1975139,52,2.3795793612500185,2.6175372973750206,2.1416214251250167
2003-09-01,2003,9,52,1975139,52,1.366992399015968,1.503691638917565,1.2302931591143713
2003-10-01,2003,10,52,1975139,52,3.189648931037259,3.508613824140985,2.870684037933533
2003-11-01,2003,11,52,1975139,52,4.506011981941524,4.956613180135677,4.055410783747372
2003-12-01,2003,12,52,1975139,52,4.607270678164928,5.0679977459814225,4.146543610348436
2004-01-01,2004,1,52,1975139,52,10.176498970452206,11.194148867497429,9.158849073406985
2004-02-01,2004,2,52,1975139,52,15.745727262739484,17.32029998901343,14.171154536465536
2004-03-01,2004,3,52,1975139,52,14.378734863723514,15.816608350095867,12.940861377351164
2004-04-01,2004,4,52,1975139,52,11.037197888351148,12.140917677186264,9.933478099516034
2004-05-01,2004,5,52,1975139,52,7.23999677997346,7.963996457970807,6.515997101976114
2004-06-01,2004,6,52,1975139,52,2.7846141461436384,3.0630755607580027,2.5061527315292746
2004-07-01,2004,7,52,1975139,52,1.2151043546808604,1.3366147901489465,1.0935939192127746
2004-08-01,2004,8,52,1975139,52,0.8606989178989428,0.9467688096888371,0.7746290261090486
2004-09-01,2004,9,52,1975139,52,0.9113282660106454,1.00246109261171,0.8201954394095807
2004-10-01,2004,10,52,1975139,52,1.5695097914627778,1.726460770609056,1.4125588123165005
2004-11-01,2004,11,52,1975139,52,2.3795793612500185,2.6175372973750206,2.1416214251250167
2004-12-01,2004,12,52,1975139,52,3.695942412154284,4.065536653369713,3.3263481709388554
2005-01-01,2005,1,52,1975139,52,9.113282660106453,10.0246109261171,8.201954394095807
2005-02-01,2005,2,52,1975139,52,20.0998512003459,22.10983632038049,18.08986608031131
2005-03-01,2005,3,52,1975139,52,36.1999838998673,39.81998228985403,32.57998550988057
2005-04-01,2005,4,52,1975139,52,56.09731770776639,61.707049478543034,50.48758593698975
2005-05-01,2005,5,52,1975139,52,44.857602426968434,49.343362669665275,40.371842184271586
2005-06-01,2005,6,52,1975139,52,18.125306623989502,19.93783728638845,16.31277596159055
2005-07-01,2005,7,52,1975139,52,6.0248924252926,6.627381667821861,5.42240318276334
2005-08-01,2005,8,52,1975139,52,5.518598944175574,6.070458838593132,4.966739049758017
2005-09-01,2005,9,52,1975139,52,4.303494589494714,4.733844048444186,3.8731451305452427
2005-10-01,2005,10,52,1975139,52,9.568946793111776,10.525841472422954,8.612052113800598
2005-11-01,2005,11,52,1975139,52,18.32782401643631,20.160606418079947,16.49504161479268
2005-12-01,2005,12,52,1975139,52,24.504604486064018,26.955064934670425,22.05414403745762
2006-01-01,2006,1,52,1975139,52,55.08473074553234,60.59320382008558,49.57625767097911
2006-02-01,2006,2,52,1975139,52,62.223468829282396,68.44581571221065,56.00112194635417
2006-03-01,2006,3,52,1975139,52,74.88080585720802,82.36888644292883,67.39272527148724
2006-04-01,2006,4,52,1975139,52,68.80528408380371,75.6858124921841,61.92475567542336
2006-05-01,2006,5,52,1975139,52,33.76977519050558,37.14675270955614,30.39279767145502
2006-06-01,2006,6,52,1975139,52,7.6956609129787825,8.465227004276661,6.9260948216809055
2006-07-01,2006,7,52,1975139,52,3.2402782791489613,3.5643061070638575,2.916250451234065
2006-08-01,2006,8,52,1975139,52,1.8226565320212909,2.00492218522342,1.6403908788191615
2006-09-01,2006,9,52,1975139,52,1.9239152282446956,2.1163067510691653,1.7315237054202264
2006-10-01,2006,10,52,1975139,52,5.771745684734087,6.348920253207496,5.194571116260679
2006-11-01,2006,11,52,1975139,52,7.645031564867081,8.40953472135379,6.880528408380372
2006-12-01,2006,12,52,1975139,52,9.315800052553264,10.24738005780859,8.384220047297937
2007-01-01,2007,1,52,1975139,52,24.859009922845935,27.344910915130534,22.373108930561347
2007-02-01,2007,2,52,1975139,52,37.56697629888327,41.3236739287716,33.81027866899495
2007-03-01,2007,3,52,1975139,52,45.768930692979076,50.34582376227699,41.192037623681166
2007-04-01,2007,4,52,1975139,52,29.415651252899163,32.35721637818908,26.474086127609244
2007-05-01,2007,5,52,1975139,52,17.011460965532045,18.71260706208525,15.310314868978843
2007-06-01,2007,6,52,1975139,52,11.543491369468175,12.697840506414993,10.389142232521358
2007-07-01,2007,7,52,1975139,52,5.062934811170251,5.569228292287278,4.5566413300532265
2007-08-01,2007,8,52,1975139,52,5.3667108998404665,5.9033819898245135,4.83003980985642
2007-09-01,2007,9,52,1975139,52,3.088390234813853,3.3972292582952393,2.779551211332468
2007-10-01,2007,10,52,1975139,52,6.733703298856435,7.407073628742079,6.060332968970791
2007-11-01,2007,11,52,1975139,52,10.176498970452206,11.194148867497429,9.158849073406985
2007-12-01,2007,12,52,1975139,52,16.606426180638426,18.26706879870227,14.945783562574581
2008-01-01,2008,1,52,1975139,52,32.1496360509311,35.36459965602421,28.93467244583799
2008-02-01,2008,2,52,1975139,52,49.66739049758018,54.6341295473382,44.70065144782215
2008-03-01,2008,3,52,1975139,52,100.5498853498412,110.60487388482532,90.49489681485709
2008-04-01,2008,4,52,1975139,52,152.49559651244797,167.7451561636928,137.2460368612032
2008-05-01,2008,5,52,1975139,52,63.84360796885687,70.22796876574257,57.4592471719712
2008-06-01,2008,6,52,1975139,52,21.92250773236719,24.114758505603913,19.73025695913047
2008-07-01,2008,7,52,1975139,52,7.088108735638352,7.796919609202188,6.379297862074518
2008-08-01,2008,8,52,1975139,52,6.176780469627706,6.7944585165904785,5.559102422664936
2008-09-01,2008,9,52,1975139,52,4.252865241383011,4.678151765521313,3.8275787172447107
2008-10-01,2008,10,52,1975139,52,9.619576141223478,10.581533755345827,8.65761852710113
2008-11-01,2008,11,52,1975139,52,14.226846819388408,15.649531501327251,12.804162137449568
2008-12-01,2008,12,52,1975139,52,20.70740337768633,22.778143715454966,18.6366630399177
2009-01-01,2009,1,52,1975139,52,27.592994720877872,30.35229419296566,24.83369524879009
2009-02-01,2009,2,52,1975139,52,51.03438289659614,56.13782118625576,45.93094460693653
2009-03-01,2009,3,52,1975139,52,81.15884502305913,89.27472952536506,73.04296052075323
2009-04-01,2009,4,52,1975139,52,68.14710255835159,74.96181281418676,61.33239230251644
2009-05-01,2009,5,52,1975139,52,48.35102744667591,53.186130191343494,43.51592470200832
2009-06-01,2009,6,52,1975139,52,24.30208709361721,26.732295802978932,21.87187838425549
2009-07-01,2009,7,52,1975139,52,18.0746772758778,19.88214500346558,16.26720954829002
2009-08-01,2009,8,52,1975139,52,31.64334256981407,34.80767682679548,28.479008312832665
2009-09-01,2009,9,52,1975139,52,17.87215988343099,19.65937587177409,16.08494389508789
2009-10-01,2009,10,52,1975139,52,26.78292515109063,29.4612176661997,24.10463263598157
2009-11-01,2009,11,52,1975139,52,66.375075374442,73.01258291188621,59.737567836997805
2009-12-01,2009,12,52,1975139,52,102.27128318563909,112.498411504203,92.04415486707518
2010-01-01,2010,1,52,1975139,52,314.76265721045456,346.23892293150004,283.28639148940914
2010-02-01,2010,2,52,1975139,52,269.8037960872627,296.784175695989,242.82341647853647
2010-03-01,2010,3,52,1975139,52,223.47794256505492,245.82573682156044,201.1301483085494
2010-04-01,2010,4,52,1975139,52,154.16636500013416,169.58300150014762,138.74972850012074
2010-05-01,2010,5,52,1975139,52,95.74009727922946,105.31410700715242,86.16608755130652
2010-06-01,2010,6,52,1975139,52,30.478867563244915,33.526754319569406,27.43098080692043
2010-07-01,2010,7,52,1975139,52,14.783769648617136,16.26214661347885,13.305392683755422
2010-08-01,2010,8,52,1975139,52,18.429082712659714,20.27199098392569,16.586174441393744
2010-09-01,2010,9,52,1975139,52,30.681384955691723,33.7495234512609,27.61324646012255
2010-10-01,2010,10,52,1975139,52,39.288374134681156,43.21721154814927,35.35953672121304
2010-11-01,2010,11,52,1975139,52,39.08585674223434,42.99444241645778,35.17727106801092
2010-12-01,2010,12,52,1975139,52,63.38794383585156,69.72673821943671,57.04914945226639
2011-01-01,2011,1,52,1975139,52,42.88305785061203,47.17136363567324,38.594752065550836
2011-02-01,2011,2,52,1975139,52,51.18627094093124,56.30489803502438,46.06764384683812
2011-03-01,2011,3,52,1975139,52,60.4008122972611,66.44089352698722,54.36073106753499
2011-04-01,2011,4,52,1975139,52,54.93284270119723,60.42612697131696,49.439558431077515
2011-05-01,2011,5,52,1975139,52,39.64277957146307,43.60705752860938,35.678501614316765
2011-06-01,2011,6,52,1975139,52,14.631881604282027,16.09506976471023,13.168693443853826
2011-07-01,2011,7,52,1975139,52,6.683073950744733,7.351381345819207,6.014766555670259
2011-08-01,2011,8,52,1975139,52,5.771745684734087,6.348920253207496,5.194571116260679
2011-09-01,2011,9,52,1975139,52,7.594402216755378,8.353842438430917,6.83496199507984
2011-10-01,2011,10,52,1975139,52,10.024610926117099,11.02707201872881,9.02214983350539
2011-11-01,2011,11,52,1975139,52,4.657900026276632,5.123690028904295,4.192110023648969
2011-12-01,2011,12,52,1975139,52,5.265452203617062,5.791997423978769,4.738906983255356
2012-01-01,2012,1,52,1975139,52,35.44054367819176,38.984598046010944,31.896489310372587
2012-02-01,2012,2,52,1975139,52,37.66823499510667,41.435058494617344,33.90141149559601
2012-03-01,2012,3,52,1975139,52,38.832710001675835,42.71598100184342,34.94943900150825
2012-04-01,2012,4,52,1975139,52,36.250613247979004,39.8756745727769,32.6255519231811
2012-05-01,2012,5,52,1975139,52,38.32641652055881,42.15905817261469,34.49377486850293
2012-06-01,2012,6,52,1975139,52,28.453693638776816,31.299063002654503,25.608324274899136
2012-07-01,2012,7,52,1975139,52,15.84698595896289,17.431684554859178,14.262287363066598
2012-08-01,2012,8,52,1975139,52,12.606707679813926,13.867378447795321,11.346036911832535
2012-09-01,2012,9,52,1975139,52,17.163349009867154,18.87968391085387,15.44701410888044
2012-10-01,2012,10,52,1975139,52,20.201109896569307,22.221220886226238,18.180998906912375
2012-11-01,2012,11,52,1975139,52,27.036071891649144,29.739679080814067,24.33246470248423
2012-12-01,2012,12,52,1975139,52,31.035790392473643,34.139369431721015,27.932211353226283
2013-01-01,2013,1,52,1975139,52,222.36409690659744,244.60050659725724,200.1276872159377
2013-02-01,2013,2,52,1975139,52,334.20432688534834,367.6247595738832,300.7838941968135
2013-03-01,2013,3,52,1975139,52,425.08400674585437,467.59240742043977,382.5756060712689
2013-04-01,2013,4,52,1975139,52,325.749225750694,358.3241483257635,293.17430317562463
2013-05-01,2013,5,52,1975139,52,185.30341408883123,203.83375549771435,166.7730726799481
2013-06-01,2013,6,52,1975139,52,80.4500341494953,88.49503756444484,72.40503073454578
2013-07-01,2013,7,52,1975139,52,26.27663166997361,28.904294836970973,23.64896850297625
2013-08-01,2013,8,52,1975139,52,23.289500131383157,25.61845014452148,20.960550118244843
2013-09-01,2013,9,52,1975139,52,19.593557719228876,21.552913491151763,17.634201947305986
2013-10-01,2013,10,52,1975139,52,23.289500131383157,25.61845014452148,20.960550118244843
2013-11-01,2013,11,52,1975139,52,34.52921541218112,37.98213695339923,31.076293870963006
2013-12-01,2013,12,52,1975139,52,36.65564803287262,40.321212836159894,32.99008322958536
2014-01-01,2014,1,52,1975139,52,109.35939192127744,120.29533111340518,98.4234527291497
2014-02-01,2014,2,52,1975139,52,150.21727584742138,165.2390034321635,135.19554826267924
2014-03-01,2014,3,52,1975139,52,179.37978035976204,197.31775839573825,161.44180232378582
2014-04-01,2014,4,52,1975139,52,208.13725008720905,228.95097509592998,187.32352507848816
2014-05-01,2014,5,52,1975139,52,211.52941641069313,232.68235805176244,190.37647476962383
2014-06-01,2014,6,52,1975139,52,99.08163425460182,108.98979768006203,89.17347082914165
2014-07-01,2014,7,52,1975139,52,42.98431654683544,47.282748201518984,38.6858848921519
2014-08-01,2014,8,52,1975139,52,36.706277380984325,40.376905119082764,33.03564964288589
2014-09-01,2014,9,52,1975139,52,29.871315385904484,32.858446924494935,26.884183847314038
2014-10-01,2014,10,52,1975139,52,36.1493545517556,39.76429000693116,32.53441909658004
2014-11-01,2014,11,52,1975139,52,43.54123937606416,47.895363313670586,39.18711543845775
2014-12-01,2014,12,52,1975139,52,53.71773834651637,59.08951218116801,48.345964511864736
2015-01-01,2015,1,52,1975139,52,147.98958453050645,162.7885429835571,133.19062607745582
2015-02-01,2015,2,52,1975139,52,228.43961868000176,251.28358054800196,205.5956568120016
2015-03-01,2015,3,52,1975139,52,415.76820669330107,457.34502736263124,374.19138602397095
